Date,Advance_Decline_Ratio,MA20_Strength,Market_Momentum,Participation_Rate,Extreme_Move_Ratio,Extreme_Momentum_Bias,Extreme_Volatility_Indicator,Price_Volatility_Ratio,Trend_Strength,Advance_Decline_Ratio_lag1,MA20_Strength_lag1,Market_Momentum_lag1,Participation_Rate_lag1,Extreme_Move_Ratio_lag1,Extreme_Momentum_Bias_lag1,Momentum_Change_5d,Breadth_Acceleration,Extreme_Momentum_Change,Extreme_Move_Acceleration
2026-01-19,1.0986122886681096,0.306,-0.388,0.038,0.001998002662673056,0.001998002662673056,0.4206533192834565,0.7443759427858824,-0.01023902921116937,1.8718021769015913,0.316,-0.368,0.022,0.001998002662673056,-0.0020020026706730775,-0.24400000000000002,0.10869565217391286,0.002,3.0
2026-01-21,0.021506205220963585,0.126,-0.748,0.09,0.0,0.0,0.4440489432703005,1.1054777015564918,-0.03157840906965115,0.4353180712578455,0.244,-0.512,0.03,0.0,0.0,-0.3,-0.6012658227848101,0.0,-1.0
2026-01-22,0.4924764850977942,0.104,-0.792,0.032,0.001998002662673056,0.001998002662673056,0.6661475136277675,1.1166827043953085,-0.034567912672716306,0.021506205220963585,0.126,-0.748,0.09,0.0,0.0,-0.396,-0.6601307189542484,0.002,0.0
2026-01-23,1.3862943611198906,0.17,-0.66,0.052,0.001998002662673056,-0.0020020026706730775,0.6662216288384515,1.4110523404885984,-0.025458991250107532,0.4924764850977942,0.104,-0.792,0.032,0.001998002662673056,0.001998002662673056,-0.29200000000000004,-0.30327868852459006,0.0,3.0
2026-01-27,0.1053605156578263,0.104,-0.792,0.076,0.001998002662673056,-0.0020020026706730775,0.6662957605430067,1.3799126332748102,-0.03584594237366956,1.3862943611198906,0.17,-0.66,0.052,0.001998002662673056,-0.0020020026706730775,-0.404,-0.17460317460317465,-0.004,3.0
2026-01-28,0.8873031950009028,0.142,-0.716,0.064,0.003992021269537453,-0.004008021397538818,1.0521876647337904,1.5272267304521339,-0.028919942714912716,0.1053605156578263,0.104,-0.792,0.076,0.001998002662673056,-0.0020020026706730775,-0.20399999999999996,0.3653846153846154,-0.004,1.0
2026-01-29,2.8622008809294686,0.226,-0.548,0.136,0.003992021269537453,-0.004008021397538818,1.647058823529412,1.267120602645321,-0.016272971904841782,0.8873031950009028,0.142,-0.716,0.064,0.003992021269537453,-0.004008021397538818,0.19999999999999996,0.3294117647058823,-0.004,1.0
2026-01-30,0.8472978603872036,0.224,-0.552,0.052,0.007968169649176874,0.0,2.2222222222222228,1.1904676395519989,-0.012875681693934382,2.8622008809294686,0.226,-0.548,0.136,0.003992021269537453,-0.004008021397538818,0.24,1.1538461538461542,-0.002,3.0
2026-02-02,0.9162907318741551,0.308,-0.384,0.086,0.009950330853168083,0.001998002662673056,2.545454545454546,1.1576986831447802,-0.013995646469375567,0.8472978603872036,0.224,-0.552,0.052,0.007968169649176874,0.0,0.276,1.1690140845070425,0.004,1.5
2026-02-03,0.16862271243579274,0.244,-0.512,0.112,0.001998002662673056,0.001998002662673056,2.5454545454545463,1.0487751216484906,-0.02219489237845418,0.9162907318741551,0.308,-0.384,0.086,0.009950330853168083,0.001998002662673056,0.28,0.07964601769911495,0.004,-0.5
